CTCQS3CKSKHole pair | r_1 | r_2 
CKHQ | 0.0 | 0.0 
CKHK | 0.0 | 0.0 
CKHA | 0.0 | 0.0 
CKS2 | 0.0 | 0.0 
CKS3 | 0.0 | 0.0 
CKS4 | 0.0 | 0.0 
CKS5 | 0.0 | 0.0 
CKS6 | 0.0 | 0.0 
CKS7 | 0.0 | 0.0 
CKS8 | 0.0 | 0.0 
CKS9 | 0.0 | 0.0 
CKST | 0.0 | 0.0 
CKSJ | 0.0 | 0.0 
CKSQ | 0.0 | 0.0 
CKSK | 0.0 | 0.0 
CKSA | 0.0 | 0.0 
CAD2 | 0.0009250693802035153 | 0.0009250693802035153 
CAD3 | 0.0009250693802035153 | 0.0009250693802035153 
CAD4 | 0.0009250693802035153 | 0.0009250693802035153 
CAD5 | 0.0009250693802035153 | 0.0009250693802035153 
CAD6 | 0.0009250693802035153 | 0.0009250693802035153 
CAD7 | 0.0009250693802035153 | 0.0009250693802035153 
CAD8 | 0.0009250693802035153 | 0.0009250693802035153 
CAD9 | 0.0009250693802035153 | 0.0009250693802035153 
CADT | 0.0009250693802035153 | 0.0009250693802035153 
CADJ | 0.0009250693802035153 | 0.0009250693802035153 
CADQ | 0.0009250693802035153 | 0.0009250693802035153 
CADK | 0.0009250693802035153 | 0.0009250693802035153 
CADA | 0.0009250693802035153 | 0.0009250693802035153 
CAH2 | 0.0009250693802035153 | 0.0009250693802035153 
CAH3 | 0.0009250693802035153 | 0.0009250693802035153 
CAH4 | 0.0009250693802035153 | 0.0009250693802035153 
CAH5 | 0.0009250693802035153 | 0.0009250693802035153 
CAH6 | 0.0009250693802035153 | 0.0009250693802035153 
CAH7 | 0.0009250693802035153 | 0.0009250693802035153 
CAH8 | 0.0009250693802035153 | 0.0009250693802035153 
CAH9 | 0.0009250693802035153 | 0.0009250693802035153 
CAHT | 0.0009250693802035153 | 0.0009250693802035153 
CAHJ | 0.0009250693802035153 | 0.0009250693802035153 
CAHQ | 0.0009250693802035153 | 0.0009250693802035153 
CAHK | 0.0009250693802035153 | 0.0009250693802035153 
CAHA | 0.0009250693802035153 | 0.0009250693802035153 
CAS2 | 0.0009250693802035153 | 0.0009250693802035153 
CAS3 | 0.0 | 0.0 
CAS4 | 0.0009250693802035153 | 0.0009250693802035153 
CAS5 | 0.0009250693802035153 | 0.0009250693802035153 
CAS6 | 0.0009250693802035153 | 0.0009250693802035153 
CAS7 | 0.0009250693802035153 | 0.0009250693802035153 
CAS8 | 0.0009250693802035153 | 0.0009250693802035153 
CAS9 | 0.0009250693802035153 | 0.0009250693802035153 
CAST | 0.0009250693802035153 | 0.0009250693802035153 
CASJ | 0.0009250693802035153 | 0.0009250693802035153 
CASQ | 0.0009250693802035153 | 0.0009250693802035153 
CASK | 0.0 | 0.0 
CASA | 0.0009250693802035153 | 0.0009250693802035153 
D2D3 | 0.0009250693802035153 | 0.0009250693802035153 
D2D4 | 0.0009250693802035153 | 0.0009250693802035153 
D2D5 | 0.0009250693802035153 | 0.0009250693802035153 
D2D6 | 0.0009250693802035153 | 0.0009250693802035153 
D2D7 | 0.0009250693802035153 | 0.0009250693802035153 
D2D8 | 0.0009250693802035153 | 0.0009250693802035153 
D2D9 | 0.0009250693802035153 | 0.0009250693802035153 
D2DT | 0.0009250693802035153 | 0.0009250693802035153 
D2DJ | 0.0009250693802035153 | 0.0009250693802035153 
D2DQ | 0.0009250693802035153 | 0.0009250693802035153 
D2DK | 0.0009250693802035153 | 0.0009250693802035153 
D2DA | 0.0009250693802035153 | 0.0009250693802035153 
D2H2 | 0.0009250693802035153 | 0.0009250693802035153 
D2H3 | 0.0009250693802035153 | 0.0009250693802035153 
D2H4 | 0.0009250693802035153 | 0.0009250693802035153 
D2H5 | 0.0009250693802035153 | 0.0009250693802035153 
D2H6 | 0.0009250693802035153 | 0.0009250693802035153 
D2H7 | 0.0009250693802035153 | 0.0009250693802035153 
D2H8 | 0.0009250693802035153 | 0.0009250693802035153 
D2H9 | 0.0009250693802035153 | 0.0009250693802035153 
D2HT | 0.0009250693802035153 | 0.0009250693802035153 
D2HJ | 0.0009250693802035153 | 0.0009250693802035153 
D2HQ | 0.0009250693802035153 | 0.0009250693802035153 
D2HK | 0.0009250693802035153 | 0.0009250693802035153 
D2HA | 0.0009250693802035153 | 0.0009250693802035153 
D2S2 | 0.0009250693802035153 | 0.0009250693802035153 
D2S3 | 0.0 | 0.0 
D2S4 | 0.0009250693802035153 | 0.0009250693802035153 
D2S5 | 0.0009250693802035153 | 0.0009250693802035153 
D2S6 | 0.0009250693802035153 | 0.0009250693802035153 
D2S7 | 0.0009250693802035153 | 0.0009250693802035153 
D2S8 | 0.0009250693802035153 | 0.0009250693802035153 
D2S9 | 0.0009250693802035153 | 0.0009250693802035153 
D2ST | 0.0009250693802035153 | 0.0009250693802035153 
D2SJ | 0.0009250693802035153 | 0.0009250693802035153 
D2SQ | 0.0009250693802035153 | 0.0009250693802035153 
D2SK | 0.0 | 0.0 
D2SA | 0.0009250693802035153 | 0.0009250693802035153 
D3D4 | 0.0009250693802035153 | 0.0009250693802035153 
D3D5 | 0.0009250693802035153 | 0.0009250693802035153 
D3D6 | 0.0009250693802035153 | 0.0009250693802035153 
D3D7 | 0.0009250693802035153 | 0.0009250693802035153 
D3D8 | 0.0009250693802035153 | 0.0009250693802035153 
D3D9 | 0.0009250693802035153 | 0.0009250693802035153 
D3DT | 0.0009250693802035153 | 0.0009250693802035153 
D3DJ | 0.0009250693802035153 | 0.0009250693802035153 
D3DQ | 0.0009250693802035153 | 0.0009250693802035153 
D3DK | 0.0009250693802035153 | 0.0009250693802035153 
D3DA | 0.0009250693802035153 | 0.0009250693802035153 
D3H2 | 0.0009250693802035153 | 0.0009250693802035153 
D3H3 | 0.0009250693802035153 | 0.0009250693802035153 
D3H4 | 0.0009250693802035153 | 0.0009250693802035153 
D3H5 | 0.0009250693802035153 | 0.0009250693802035153 
D3H6 | 0.0009250693802035153 | 0.0009250693802035153 
D3H7 | 0.0009250693802035153 | 0.0009250693802035153 
D3H8 | 0.0009250693802035153 | 0.0009250693802035153 
D3H9 | 0.0009250693802035153 | 0.0009250693802035153 
D3HT | 0.0009250693802035153 | 0.0009250693802035153 
D3HJ | 0.0009250693802035153 | 0.0009250693802035153 
D3HQ | 0.0009250693802035153 | 0.0009250693802035153 
D3HK | 0.0009250693802035153 | 0.0009250693802035153 
D3HA | 0.0009250693802035153 | 0.0009250693802035153 
D3S2 | 0.0009250693802035153 | 0.0009250693802035153 
D3S3 | 0.0 | 0.0 
D3S4 | 0.0009250693802035153 | 0.0009250693802035153 
D3S5 | 0.0009250693802035153 | 0.0009250693802035153 
D3S6 | 0.0009250693802035153 | 0.0009250693802035153 
D3S7 | 0.0009250693802035153 | 0.0009250693802035153 
D3S8 | 0.0009250693802035153 | 0.0009250693802035153 
D3S9 | 0.0009250693802035153 | 0.0009250693802035153 
D3ST | 0.0009250693802035153 | 0.0009250693802035153 
D3SJ | 0.0009250693802035153 | 0.0009250693802035153 
D3SQ | 0.0009250693802035153 | 0.0009250693802035153 
D3SK | 0.0 | 0.0 
D3SA | 0.0009250693802035153 | 0.0009250693802035153 
D4D5 | 0.0009250693802035153 | 0.0009250693802035153 
D4D6 | 0.0009250693802035153 | 0.0009250693802035153 
D4D7 | 0.0009250693802035153 | 0.0009250693802035153 
D4D8 | 0.0009250693802035153 | 0.0009250693802035153 
D4D9 | 0.0009250693802035153 | 0.0009250693802035153 
D4DT | 0.0009250693802035153 | 0.0009250693802035153 
D4DJ | 0.0009250693802035153 | 0.0009250693802035153 
D4DQ | 0.0009250693802035153 | 0.0009250693802035153 
D4DK | 0.0009250693802035153 | 0.0009250693802035153 
D4DA | 0.0009250693802035153 | 0.0009250693802035153 
D4H2 | 0.0009250693802035153 | 0.0009250693802035153 
D4H3 | 0.0009250693802035153 | 0.0009250693802035153 
D4H4 | 0.0009250693802035153 | 0.0009250693802035153 
D4H5 | 0.0009250693802035153 | 0.0009250693802035153 
D4H6 | 0.0009250693802035153 | 0.0009250693802035153 
D4H7 | 0.0009250693802035153 | 0.0009250693802035153 
D4H8 | 0.0009250693802035153 | 0.0009250693802035153 
D4H9 | 0.0009250693802035153 | 0.0009250693802035153 
D4HT | 0.0009250693802035153 | 0.0009250693802035153 
D4HJ | 0.0009250693802035153 | 0.0009250693802035153 
D4HQ | 0.0009250693802035153 | 0.0009250693802035153 
D4HK | 0.0009250693802035153 | 0.0009250693802035153 
D4HA | 0.0009250693802035153 | 0.0009250693802035153 
D4S2 | 0.0009250693802035153 | 0.0009250693802035153 
D4S3 | 0.0 | 0.0 
D4S4 | 0.0009250693802035153 | 0.0009250693802035153 
D4S5 | 0.0009250693802035153 | 0.0009250693802035153 
D4S6 | 0.0009250693802035153 | 0.0009250693802035153 
D4S7 | 0.0009250693802035153 | 0.0009250693802035153 
D4S8 | 0.0009250693802035153 | 0.0009250693802035153 
D4S9 | 0.0009250693802035153 | 0.0009250693802035153 
D4ST | 0.0009250693802035153 | 0.0009250693802035153 
D4SJ | 0.0009250693802035153 | 0.0009250693802035153 
D4SQ | 0.0009250693802035153 | 0.0009250693802035153 
D4SK | 0.0 | 0.0 
D4SA | 0.0009250693802035153 | 0.0009250693802035153 
D5D6 | 0.0009250693802035153 | 0.0009250693802035153 
D5D7 | 0.0009250693802035153 | 0.0009250693802035153 
D5D8 | 0.0009250693802035153 | 0.0009250693802035153 
D5D9 | 0.0009250693802035153 | 0.0009250693802035153 
D5DT | 0.0009250693802035153 | 0.0009250693802035153 
D5DJ | 0.0009250693802035153 | 0.0009250693802035153 
D5DQ | 0.0009250693802035153 | 0.0009250693802035153 
D5DK | 0.0009250693802035153 | 0.0009250693802035153 
D5DA | 0.0009250693802035153 | 0.0009250693802035153 
D5H2 | 0.0009250693802035153 | 0.0009250693802035153 
D5H3 | 0.0009250693802035153 | 0.0009250693802035153 
D5H4 | 0.0009250693802035153 | 0.0009250693802035153 
D5H5 | 0.0009250693802035153 | 0.0009250693802035153 
D5H6 | 0.0009250693802035153 | 0.0009250693802035153 
D5H7 | 0.0009250693802035153 | 0.0009250693802035153 
D5H8 | 0.0009250693802035153 | 0.0009250693802035153 
D5H9 | 0.0009250693802035153 | 0.0009250693802035153 
D5HT | 0.0009250693802035153 | 0.0009250693802035153 
D5HJ | 0.0009250693802035153 | 0.0009250693802035153 
D5HQ | 0.0009250693802035153 | 0.0009250693802035153 
D5HK | 0.0009250693802035153 | 0.0009250693802035153 
D5HA | 0.0009250693802035153 | 0.0009250693802035153 
D5S2 | 0.0009250693802035153 | 0.0009250693802035153 
D5S3 | 0.0 | 0.0 
D5S4 | 0.0009250693802035153 | 0.0009250693802035153 
D5S5 | 0.0009250693802035153 | 0.0009250693802035153 
D5S6 | 0.0009250693802035153 | 0.0009250693802035153 
D5S7 | 0.0009250693802035153 | 0.0009250693802035153 
D5S8 | 0.0009250693802035153 | 0.0009250693802035153 
D5S9 | 0.0009250693802035153 | 0.0009250693802035153 
D5ST | 0.0009250693802035153 | 0.0009250693802035153 
D5SJ | 0.0009250693802035153 | 0.0009250693802035153 
D5SQ | 0.0009250693802035153 | 0.0009250693802035153 
D5SK | 0.0 | 0.0 
D5SA | 0.0009250693802035153 | 0.0009250693802035153 
D6D7 | 0.0009250693802035153 | 0.0009250693802035153 
D6D8 | 0.0009250693802035153 | 0.0009250693802035153 
D6D9 | 0.0009250693802035153 | 0.0009250693802035153 
D6DT | 0.0009250693802035153 | 0.0009250693802035153 
D6DJ | 0.0009250693802035153 | 0.0009250693802035153 
D6DQ | 0.0009250693802035153 | 0.0009250693802035153 
D6DK | 0.0009250693802035153 | 0.0009250693802035153 
D6DA | 0.0009250693802035153 | 0.0009250693802035153 
D6H2 | 0.0009250693802035153 | 0.0009250693802035153 
D6H3 | 0.0009250693802035153 | 0.0009250693802035153 
D6H4 | 0.0009250693802035153 | 0.0009250693802035153 
D6H5 | 0.0009250693802035153 | 0.0009250693802035153 
D6H6 | 0.0009250693802035153 | 0.0009250693802035153 
D6H7 | 0.0009250693802035153 | 0.0009250693802035153 
D6H8 | 0.0009250693802035153 | 0.0009250693802035153 
D6H9 | 0.0009250693802035153 | 0.0009250693802035153 
D6HT | 0.0009250693802035153 | 0.0009250693802035153 
D6HJ | 0.0009250693802035153 | 0.0009250693802035153 
D6HQ | 0.0009250693802035153 | 0.0009250693802035153 
D6HK | 0.0009250693802035153 | 0.0009250693802035153 
D6HA | 0.0009250693802035153 | 0.0009250693802035153 
D6S2 | 0.0009250693802035153 | 0.0009250693802035153 
D6S3 | 0.0 | 0.0 
D6S4 | 0.0009250693802035153 | 0.0009250693802035153 
D6S5 | 0.0009250693802035153 | 0.0009250693802035153 
D6S6 | 0.0009250693802035153 | 0.0009250693802035153 
D6S7 | 0.0009250693802035153 | 0.0009250693802035153 
D6S8 | 0.0009250693802035153 | 0.0009250693802035153 
D6S9 | 0.0009250693802035153 | 0.0009250693802035153 
D6ST | 0.0009250693802035153 | 0.0009250693802035153 
D6SJ | 0.0009250693802035153 | 0.0009250693802035153 
D6SQ | 0.0009250693802035153 | 0.0009250693802035153 
D6SK | 0.0 | 0.0 
D6SA | 0.0009250693802035153 | 0.0009250693802035153 
D7D8 | 0.0009250693802035153 | 0.0009250693802035153 
D7D9 | 0.0009250693802035153 | 0.0009250693802035153 
D7DT | 0.0009250693802035153 | 0.0009250693802035153 
D7DJ | 0.0009250693802035153 | 0.0009250693802035153 
D7DQ | 0.0009250693802035153 | 0.0009250693802035153 
D7DK | 0.0009250693802035153 | 0.0009250693802035153 
D7DA | 0.0009250693802035153 | 0.0009250693802035153 
D7H2 | 0.0009250693802035153 | 0.0009250693802035153 
D7H3 | 0.0009250693802035153 | 0.0009250693802035153 
D7H4 | 0.0009250693802035153 | 0.0009250693802035153 
D7H5 | 0.0009250693802035153 | 0.0009250693802035153 
D7H6 | 0.0009250693802035153 | 0.0009250693802035153 
D7H7 | 0.0009250693802035153 | 0.0009250693802035153 
D7H8 | 0.0009250693802035153 | 0.0009250693802035153 
D7H9 | 0.0009250693802035153 | 0.0009250693802035153 
D7HT | 0.0009250693802035153 | 0.0009250693802035153 
D7HJ | 0.0009250693802035153 | 0.0009250693802035153 
D7HQ | 0.0009250693802035153 | 0.0009250693802035153 
D7HK | 0.0009250693802035153 | 0.0009250693802035153 
D7HA | 0.0009250693802035153 | 0.0009250693802035153 
D7S2 | 0.0009250693802035153 | 0.0009250693802035153 
D7S3 | 0.0 | 0.0 
D7S4 | 0.0009250693802035153 | 0.0009250693802035153 
D7S5 | 0.0009250693802035153 | 0.0009250693802035153 
D7S6 | 0.0009250693802035153 | 0.0009250693802035153 
D7S7 | 0.0009250693802035153 | 0.0009250693802035153 
D7S8 | 0.0009250693802035153 | 0.0009250693802035153 
D7S9 | 0.0009250693802035153 | 0.0009250693802035153 
D7ST | 0.0009250693802035153 | 0.0009250693802035153 
D7SJ | 0.0009250693802035153 | 0.0009250693802035153 
D7SQ | 0.0009250693802035153 | 0.0009250693802035153 
D7SK | 0.0 | 0.0 
D7SA | 0.0009250693802035153 | 0.0009250693802035153 
D8D9 | 0.0009250693802035153 | 0.0009250693802035153 
D8DT | 0.0009250693802035153 | 0.0009250693802035153 
D8DJ | 0.0009250693802035153 | 0.0009250693802035153 
D8DQ | 0.0009250693802035153 | 0.0009250693802035153 
D8DK | 0.0009250693802035153 | 0.0009250693802035153 
D8DA | 0.0009250693802035153 | 0.0009250693802035153 
D8H2 | 0.0009250693802035153 | 0.0009250693802035153 
D8H3 | 0.0009250693802035153 | 0.0009250693802035153 
D8H4 | 0.0009250693802035153 | 0.0009250693802035153 
D8H5 | 0.0009250693802035153 | 0.0009250693802035153 
D8H6 | 0.0009250693802035153 | 0.0009250693802035153 
D8H7 | 0.0009250693802035153 | 0.0009250693802035153 
D8H8 | 0.0009250693802035153 | 0.0009250693802035153 
D8H9 | 0.0009250693802035153 | 0.0009250693802035153 
D8HT | 0.0009250693802035153 | 0.0009250693802035153 
D8HJ | 0.0009250693802035153 | 0.0009250693802035153 
D8HQ | 0.0009250693802035153 | 0.0009250693802035153 
D8HK | 0.0009250693802035153 | 0.0009250693802035153 
D8HA | 0.0009250693802035153 | 0.0009250693802035153 
D8S2 | 0.0009250693802035153 | 0.0009250693802035153 
D8S3 | 0.0 | 0.0 
D8S4 | 0.0009250693802035153 | 0.0009250693802035153 
D8S5 | 0.0009250693802035153 | 0.0009250693802035153 
D8S6 | 0.0009250693802035153 | 0.0009250693802035153 
D8S7 | 0.0009250693802035153 | 0.0009250693802035153 
D8S8 | 0.0009250693802035153 | 0.0009250693802035153 
D8S9 | 0.0009250693802035153 | 0.0009250693802035153 
D8ST | 0.0009250693802035153 | 0.0009250693802035153 
D8SJ | 0.0009250693802035153 | 0.0009250693802035153 
D8SQ | 0.0009250693802035153 | 0.0009250693802035153 
D8SK | 0.0 | 0.0 
D8SA | 0.0009250693802035153 | 0.0009250693802035153 
D9DT | 0.0009250693802035153 | 0.0009250693802035153 
D9DJ | 0.0009250693802035153 | 0.0009250693802035153 
D9DQ | 0.0009250693802035153 | 0.0009250693802035153 
D9DK | 0.0009250693802035153 | 0.0009250693802035153 
D9DA | 0.0009250693802035153 | 0.0009250693802035153 
D9H2 | 0.0009250693802035153 | 0.0009250693802035153 
D9H3 | 0.0009250693802035153 | 0.0009250693802035153 
D9H4 | 0.0009250693802035153 | 0.0009250693802035153 
D9H5 | 0.0009250693802035153 | 0.0009250693802035153 
D9H6 | 0.0009250693802035153 | 0.0009250693802035153 
D9H7 | 0.0009250693802035153 | 0.0009250693802035153 
D9H8 | 0.0009250693802035153 | 0.0009250693802035153 
D9H9 | 0.0009250693802035153 | 0.0009250693802035153 
D9HT | 0.0009250693802035153 | 0.0009250693802035153 
D9HJ | 0.0009250693802035153 | 0.0009250693802035153 
D9HQ | 0.0009250693802035153 | 0.0009250693802035153 
D9HK | 0.0009250693802035153 | 0.0009250693802035153 
D9HA | 0.0009250693802035153 | 0.0009250693802035153 
D9S2 | 0.0009250693802035153 | 0.0009250693802035153 
D9S3 | 0.0 | 0.0 
D9S4 | 0.0009250693802035153 | 0.0009250693802035153 
D9S5 | 0.0009250693802035153 | 0.0009250693802035153 
D9S6 | 0.0009250693802035153 | 0.0009250693802035153 
D9S7 | 0.0009250693802035153 | 0.0009250693802035153 
D9S8 | 0.0009250693802035153 | 0.0009250693802035153 
D9S9 | 0.0009250693802035153 | 0.0009250693802035153 
D9ST | 0.0009250693802035153 | 0.0009250693802035153 
D9SJ | 0.0009250693802035153 | 0.0009250693802035153 
D9SQ | 0.0009250693802035153 | 0.0009250693802035153 
D9SK | 0.0 | 0.0 
D9SA | 0.0009250693802035153 | 0.0009250693802035153 
DTDJ | 0.0009250693802035153 | 0.0009250693802035153 
DTDQ | 0.0009250693802035153 | 0.0009250693802035153 
DTDK | 0.0009250693802035153 | 0.0009250693802035153 
DTDA | 0.0009250693802035153 | 0.0009250693802035153 
DTH2 | 0.0009250693802035153 | 0.0009250693802035153 
DTH3 | 0.0009250693802035153 | 0.0009250693802035153 
DTH4 | 0.0009250693802035153 | 0.0009250693802035153 
DTH5 | 0.0009250693802035153 | 0.0009250693802035153 
DTH6 | 0.0009250693802035153 | 0.0009250693802035153 
DTH7 | 0.0009250693802035153 | 0.0009250693802035153 
DTH8 | 0.0009250693802035153 | 0.0009250693802035153 
DTH9 | 0.0009250693802035153 | 0.0009250693802035153 
DTHT | 0.0009250693802035153 | 0.0009250693802035153 
DTHJ | 0.0009250693802035153 | 0.0009250693802035153 
DTHQ | 0.0009250693802035153 | 0.0009250693802035153 
DTHK | 0.0009250693802035153 | 0.0009250693802035153 
DTHA | 0.0009250693802035153 | 0.0009250693802035153 
DTS2 | 0.0009250693802035153 | 0.0009250693802035153 
DTS3 | 0.0 | 0.0 
DTS4 | 0.0009250693802035153 | 0.0009250693802035153 
DTS5 | 0.0009250693802035153 | 0.0009250693802035153 
DTS6 | 0.0009250693802035153 | 0.0009250693802035153 
DTS7 | 0.0009250693802035153 | 0.0009250693802035153 
DTS8 | 0.0009250693802035153 | 0.0009250693802035153 
DTS9 | 0.0009250693802035153 | 0.0009250693802035153 
DTST | 0.0009250693802035153 | 0.0009250693802035153 
DTSJ | 0.0009250693802035153 | 0.0009250693802035153 
DTSQ | 0.0009250693802035153 | 0.0009250693802035153 
DTSK | 0.0 | 0.0 
DTSA | 0.0009250693802035153 | 0.0009250693802035153 
DJDQ | 0.0009250693802035153 | 0.0009250693802035153 
DJDK | 0.0009250693802035153 | 0.0009250693802035153 
DJDA | 0.0009250693802035153 | 0.0009250693802035153 
DJH2 | 0.0009250693802035153 | 0.0009250693802035153 
DJH3 | 0.0009250693802035153 | 0.0009250693802035153 
DJH4 | 0.0009250693802035153 | 0.0009250693802035153 
DJH5 | 0.0009250693802035153 | 0.0009250693802035153 
DJH6 | 0.0009250693802035153 | 0.0009250693802035153 
DJH7 | 0.0009250693802035153 | 0.0009250693802035153 
DJH8 | 0.0009250693802035153 | 0.0009250693802035153 
DJH9 | 0.0009250693802035153 | 0.0009250693802035153 
DJHT | 0.0009250693802035153 | 0.0009250693802035153 
DJHJ | 0.0009250693802035153 | 0.0009250693802035153 
DJHQ | 0.0009250693802035153 | 0.0009250693802035153 
DJHK | 0.0009250693802035153 | 0.0009250693802035153 
DJHA | 0.0009250693802035153 | 0.0009250693802035153 
DJS2 | 0.0009250693802035153 | 0.0009250693802035153 
DJS3 | 0.0 | 0.0 
DJS4 | 0.0009250693802035153 | 0.0009250693802035153 
DJS5 | 0.0009250693802035153 | 0.0009250693802035153 
DJS6 | 0.0009250693802035153 | 0.0009250693802035153 
DJS7 | 0.0009250693802035153 | 0.0009250693802035153 
DJS8 | 0.0009250693802035153 | 0.0009250693802035153 
DJS9 | 0.0009250693802035153 | 0.0009250693802035153 
DJST | 0.0009250693802035153 | 0.0009250693802035153 
DJSJ | 0.0009250693802035153 | 0.0009250693802035153 
DJSQ | 0.0009250693802035153 | 0.0009250693802035153 
DJSK | 0.0 | 0.0 
DJSA | 0.0009250693802035153 | 0.0009250693802035153 
DQDK | 0.0009250693802035153 | 0.0009250693802035153 
DQDA | 0.0009250693802035153 | 0.0009250693802035153 
DQH2 | 0.0009250693802035153 | 0.0009250693802035153 
DQH3 | 0.0009250693802035153 | 0.0009250693802035153 
DQH4 | 0.0009250693802035153 | 0.0009250693802035153 
DQH5 | 0.0009250693802035153 | 0.0009250693802035153 
DQH6 | 0.0009250693802035153 | 0.0009250693802035153 
DQH7 | 0.0009250693802035153 | 0.0009250693802035153 
DQH8 | 0.0009250693802035153 | 0.0009250693802035153 
DQH9 | 0.0009250693802035153 | 0.0009250693802035153 
DQHT | 0.0009250693802035153 | 0.0009250693802035153 
DQHJ | 0.0009250693802035153 | 0.0009250693802035153 
DQHQ | 0.0009250693802035153 | 0.0009250693802035153 
DQHK | 0.0009250693802035153 | 0.0009250693802035153 
DQHA | 0.0009250693802035153 | 0.0009250693802035153 
DQS2 | 0.0009250693802035153 | 0.0009250693802035153 
DQS3 | 0.0 | 0.0 
DQS4 | 0.0009250693802035153 | 0.0009250693802035153 
DQS5 | 0.0009250693802035153 | 0.0009250693802035153 
DQS6 | 0.0009250693802035153 | 0.0009250693802035153 
DQS7 | 0.0009250693802035153 | 0.0009250693802035153 
DQS8 | 0.0009250693802035153 | 0.0009250693802035153 
DQS9 | 0.0009250693802035153 | 0.0009250693802035153 
DQST | 0.0009250693802035153 | 0.0009250693802035153 
DQSJ | 0.0009250693802035153 | 0.0009250693802035153 
DQSQ | 0.0009250693802035153 | 0.0009250693802035153 
DQSK | 0.0 | 0.0 
DQSA | 0.0009250693802035153 | 0.0009250693802035153 
DKDA | 0.0009250693802035153 | 0.0009250693802035153 
DKH2 | 0.0009250693802035153 | 0.0009250693802035153 
DKH3 | 0.0009250693802035153 | 0.0009250693802035153 
DKH4 | 0.0009250693802035153 | 0.0009250693802035153 
DKH5 | 0.0009250693802035153 | 0.0009250693802035153 
DKH6 | 0.0009250693802035153 | 0.0009250693802035153 
DKH7 | 0.0009250693802035153 | 0.0009250693802035153 
DKH8 | 0.0009250693802035153 | 0.0009250693802035153 
DKH9 | 0.0009250693802035153 | 0.0009250693802035153 
DKHT | 0.0009250693802035153 | 0.0009250693802035153 
DKHJ | 0.0009250693802035153 | 0.0009250693802035153 
DKHQ | 0.0009250693802035153 | 0.0009250693802035153 
DKHK | 0.0009250693802035153 | 0.0009250693802035153 
DKHA | 0.0009250693802035153 | 0.0009250693802035153 
DKS2 | 0.0009250693802035153 | 0.0009250693802035153 
DKS3 | 0.0 | 0.0 
DKS4 | 0.0009250693802035153 | 0.0009250693802035153 
DKS5 | 0.0009250693802035153 | 0.0009250693802035153 
DKS6 | 0.0009250693802035153 | 0.0009250693802035153 
DKS7 | 0.0009250693802035153 | 0.0009250693802035153 
DKS8 | 0.0009250693802035153 | 0.0009250693802035153 
DKS9 | 0.0009250693802035153 | 0.0009250693802035153 
DKST | 0.0009250693802035153 | 0.0009250693802035153 
DKSJ | 0.0009250693802035153 | 0.0009250693802035153 
DKSQ | 0.0009250693802035153 | 0.0009250693802035153 
DKSK | 0.0 | 0.0 
DKSA | 0.0009250693802035153 | 0.0009250693802035153 
DAH2 | 0.0009250693802035153 | 0.0009250693802035153 
DAH3 | 0.0009250693802035153 | 0.0009250693802035153 
DAH4 | 0.0009250693802035153 | 0.0009250693802035153 
DAH5 | 0.0009250693802035153 | 0.0009250693802035153 
DAH6 | 0.0009250693802035153 | 0.0009250693802035153 
DAH7 | 0.0009250693802035153 | 0.0009250693802035153 
DAH8 | 0.0009250693802035153 | 0.0009250693802035153 
DAH9 | 0.0009250693802035153 | 0.0009250693802035153 
DAHT | 0.0009250693802035153 | 0.0009250693802035153 
DAHJ | 0.0009250693802035153 | 0.0009250693802035153 
DAHQ | 0.0009250693802035153 | 0.0009250693802035153 
DAHK | 0.0009250693802035153 | 0.0009250693802035153 
DAHA | 0.0009250693802035153 | 0.0009250693802035153 
DAS2 | 0.0009250693802035153 | 0.0009250693802035153 
DAS3 | 0.0 | 0.0 
DAS4 | 0.0009250693802035153 | 0.0009250693802035153 
DAS5 | 0.0009250693802035153 | 0.0009250693802035153 
DAS6 | 0.0009250693802035153 | 0.0009250693802035153 
DAS7 | 0.0009250693802035153 | 0.0009250693802035153 
DAS8 | 0.0009250693802035153 | 0.0009250693802035153 
DAS9 | 0.0009250693802035153 | 0.0009250693802035153 
DAST | 0.0009250693802035153 | 0.0009250693802035153 
DASJ | 0.0009250693802035153 | 0.0009250693802035153 
DASQ | 0.0009250693802035153 | 0.0009250693802035153 
DASK | 0.0 | 0.0 
DASA | 0.0009250693802035153 | 0.0009250693802035153 
H2H3 | 0.0009250693802035153 | 0.0009250693802035153 
H2H4 | 0.0009250693802035153 | 0.0009250693802035153 
H2H5 | 0.0009250693802035153 | 0.0009250693802035153 
H2H6 | 0.0009250693802035153 | 0.0009250693802035153 
H2H7 | 0.0009250693802035153 | 0.0009250693802035153 
H2H8 | 0.0009250693802035153 | 0.0009250693802035153 
H2H9 | 0.0009250693802035153 | 0.0009250693802035153 
H2HT | 0.0009250693802035153 | 0.0009250693802035153 
H2HJ | 0.0009250693802035153 | 0.0009250693802035153 
H2HQ | 0.0009250693802035153 | 0.0009250693802035153 
H2HK | 0.0009250693802035153 | 0.0009250693802035153 
H2HA | 0.0009250693802035153 | 0.0009250693802035153 
H2S2 | 0.0009250693802035153 | 0.0009250693802035153 
H2S3 | 0.0 | 0.0 
H2S4 | 0.0009250693802035153 | 0.0009250693802035153 
H2S5 | 0.0009250693802035153 | 0.0009250693802035153 
H2S6 | 0.0009250693802035153 | 0.0009250693802035153 
